	highly_variable	chrom	manual_annotation_peaks	leiden_v1_r1
18-12921788-12922566	True	18	optic_cup_early	0
18-12930350-12930600	True	18	unassigned	14
18-12934773-12935570	True	18	hemangioblasts	8
18-12968997-12969202	True	18	unassigned	7
18-13040372-13041363	True	18	diff_neurons	3
18-13047764-13048947	True	18	PSM	3
18-13082296-13082752	True	18	unassigned	15
18-13104378-13104944	True	18	muscle	9
18-13109444-13109951	True	18	optic_cup_early	0
18-13118796-13119851	True	18	optic_cup_early	0
18-13211337-13211672	True	18	unassigned	2
18-13249571-13250086	True	18	unassigned	7
18-13268690-13269105	True	18	unassigned	15
18-13275517-13276028	True	18	hemangioblasts	8
18-13294675-13294990	True	18	unassigned	19
18-13300339-13301125	True	18	unassigned	2
18-13302489-13302943	True	18	enteric_neurons	23
18-13322212-13322670	True	18	hemangioblasts	8
18-13335556-13336581	True	18	hatching_gland	6
18-13379239-13380194	True	18	optic_cup_early	0
18-13380330-13380770	True	18	optic_cup_early	0
18-13384027-13384251	True	18	unassigned	14
18-13405099-13405298	True	18	optic_cup_early	0
18-13405574-13406477	True	18	tail_bud_late	11
18-13417562-13418268	True	18	unassigned	22
18-13443480-13444087	True	18	unassigned	9
18-13494077-13494388	True	18	unassigned	5
18-13507786-13507985	True	18	unassigned	13
18-13539247-13539843	True	18	unassigned	30
18-13577349-13577612	True	18	unassigned	30
18-13584961-13585343	True	18	unassigned	7
18-13601275-13602358	True	18	unassigned	15
18-13613311-13613775	True	18	neural_crest	15
18-13617275-13618119	True	18	tail_bud_late	1
18-13621885-13622430	True	18	unassigned	5
18-13623359-13623880	True	18	tail_bud_late	1
18-13696962-13697606	True	18	tail_bud_late	1
18-13699945-13701284	True	18	unassigned	12
18-13715457-13715853	True	18	unassigned	2
18-13719479-13719719	True	18	unassigned	4
18-13720194-13720503	True	18	unassigned	2
18-13730792-13731104	True	18	unassigned	21
18-13756882-13757382	True	18	unassigned	2
18-13787503-13787704	True	18	unassigned	6
18-13792461-13792897	True	18	unassigned	2
18-13793547-13794432	True	18	notochord	12
18-13798121-13798410	True	18	unassigned	2
18-13807700-13808200	True	18	unassigned	13
18-13821960-13822284	True	18	unassigned	6
18-13830110-13830632	True	18	unassigned	19
18-13862098-13862453	True	18	unassigned	6
18-13864468-13864783	True	18	unassigned	23
18-13897305-13897961	True	18	optic_cup_early	0
18-14003646-14004101	True	18	unassigned	30
18-14006342-14006594	True	18	unassigned	30
18-14014641-14015331	True	18	unassigned	17
18-14032491-14032806	True	18	unassigned	26
18-14042749-14042948	True	18	unassigned	5
18-14046130-14046567	True	18	unassigned	28
18-14055333-14055752	True	18	optic_cup_early	0
18-14112978-14113227	True	18	unassigned	14
18-14117574-14118166	True	18	unassigned	11
18-14119851-14120114	True	18	unassigned	21
18-14121446-14122055	True	18	heart_myocardium	20
18-14140306-14140756	True	18	unassigned	15
18-14140913-14141591	True	18	unassigned	17
18-14160228-14160511	True	18	unassigned	21
18-14182313-14182621	True	18	unassigned	19
18-14193513-14193797	True	18	unassigned	4
18-14206700-14206988	True	18	hatching_gland	6
18-14219085-14219430	True	18	tail_bud_late	1
18-14231160-14231426	True	18	unassigned	10
18-14290967-14291314	True	18	unassigned	2
18-14297422-14298052	True	18	unassigned	22
18-14339138-14339562	True	18	hatching_gland	6
18-14341560-14342602	True	18	hemangioblasts	8
18-14351332-14352187	True	18	unassigned	10
18-14356478-14356988	True	18	unassigned	25
18-14375860-14376709	True	18	optic_cup_early	0
18-14394424-14394968	True	18	unassigned	7
18-14404554-14405804	True	18	optic_cup_early	15
18-14446304-14446868	True	18	optic_cup_early	0
18-14447690-14448023	True	18	unassigned	13
18-14520608-14521186	True	18	unassigned	5
18-14559323-14560109	True	18	optic_cup_early	0
18-14622860-14623468	True	18	tail_bud_late	1
18-14623516-14624267	True	18	tail_bud_late	1
18-14671716-14672682	True	18	optic_cup_early	0
18-14687174-14687712	True	18	tail_bud_late	1
18-14718716-14719474	True	18	fast_muscle	9
18-14769881-14770278	True	18	tail_bud_late	0
18-14772277-14773196	True	18	tail_bud_late	1
18-14819803-14820382	True	18	optic_cup_early	0
18-14925518-14926425	True	18	unassigned	13
18-14933401-14933623	True	18	unassigned	2
18-14943343-14944804	True	18	midbrain_hindbrain_boundary	3
18-14955905-14956348	True	18	tail_bud_late	1
18-14978536-14979233	True	18	unassigned	2
18-15005891-15006117	True	18	unassigned	30
18-15060699-15060915	True	18	unassigned	33
18-15089041-15089432	True	18	unassigned	19
18-15112926-15113538	True	18	optic_cup_early	0
18-15117916-15118523	True	18	unassigned	5
18-15136957-15137616	True	18	unassigned	2
18-15163000-15163865	True	18	unassigned	10
18-15211340-15212031	True	18	unassigned	4
18-15213814-15214475	True	18	unassigned	18
18-15248542-15248939	True	18	unassigned	17
18-15286877-15287864	True	18	tail_bud_late	1
18-15296859-15297656	True	18	floor_plate	3
18-15316893-15318002	True	18	hindbrain	3
18-15323239-15323665	True	18	tail_bud_late	1
18-15336264-15336931	True	18	tail_bud_late	1
18-15353152-15353707	True	18	floor_plate	3
18-15366810-15367976	True	18	unassigned	3
18-15373211-15374783	True	18	floor_plate	3
18-15389594-15391063	True	18	unassigned	3
18-15427934-15428632	True	18	optic_cup_early	0
18-15432456-15432908	True	18	unassigned	13
18-15434483-15434905	True	18	unassigned	18
18-15440219-15440517	True	18	unassigned	4
18-15453759-15453977	True	18	unassigned	2
18-15499485-15500241	True	18	optic_cup_early	0
18-15500888-15501092	True	18	unassigned	4
18-15521763-15522175	True	18	optic_cup_early	0
18-15581645-15581844	True	18	unassigned	17
18-15618974-15619274	True	18	unassigned	5
18-15708799-15709741	True	18	tail_bud_late	1
18-15720499-15721509	True	18	tail_bud_late	1
18-15731888-15732441	True	18	tail_bud_late	11
18-15743388-15743847	True	18	unassigned	5
18-15744651-15744890	True	18	unassigned	29
18-15763307-15764093	True	18	optic_cup_early	0
18-15826689-15828201	True	18	tail_bud_late	1
18-15922398-15924171	True	18	hindbrain	3
18-15958104-15958586	True	18	unassigned	28
18-15995021-15995220	True	18	unassigned	2
18-16014864-16015612	True	18	hatching_gland	6
18-16070307-16070832	True	18	unassigned	6
18-16102265-16102920	True	18	unassigned	9
18-16108943-16109434	True	18	tail_bud_late	1
18-16278220-16279111	True	18	tail_bud_late	1
18-16299904-16300229	True	18	hematopoietic_vasculature	8
18-16302192-16302470	True	18	hemangioblasts	8
18-16318121-16319064	True	18	unassigned	8
18-16351052-16351795	True	18	enteric_neurons	23
18-16352491-16352757	True	18	optic_cup_early	0
18-16356166-16356820	True	18	unassigned	19
18-16384730-16385082	True	18	tail_bud_late	11
18-16391406-16391809	True	18	unassigned	6
18-16399464-16400555	True	18	tail_bud_late	15
18-16401611-16402290	True	18	unassigned	2
18-16410746-16411284	True	18	unassigned	5
18-16430421-16430864	True	18	unassigned	7
18-16442262-16443055	True	18	unassigned	2
18-16478994-16479436	True	18	unassigned	15
18-16511582-16511786	True	18	unassigned	19
18-16520494-16520903	True	18	unassigned	30
18-16535188-16535986	True	18	unassigned	28
18-16554508-16554973	True	18	unassigned	29
18-16589103-16590167	True	18	tail_bud_late	0
18-16608410-16608734	True	18	tail_bud_late	11
18-16611355-16612016	True	18	unassigned	10
18-16615257-16615778	True	18	unassigned	16
18-16639388-16640223	True	18	midbrain_hindbrain_boundary	3
18-16640400-16640602	True	18	unassigned	3
18-16648528-16648727	True	18	unassigned	14
18-16662682-16662894	True	18	unassigned	7
18-16757531-16758000	True	18	optic_cup_early	0
18-16759824-16761363	True	18	optic_cup_early	0
18-16782585-16782921	True	18	unassigned	13
18-16794602-16795833	True	18	hemangioblasts	8
18-16812356-16812615	True	18	unassigned	13
18-16812666-16813269	True	18	optic_cup_early	0
18-16927017-16927742	True	18	hatching_gland	6
18-16929409-16930206	True	18	tail_bud_late	1
18-16995564-16995825	True	18	optic_cup_early	0
18-16995910-16996365	True	18	optic_cup_early	0
18-17099047-17099387	True	18	unassigned	16
18-17117852-17118298	True	18	tail_bud_late	11
18-17158547-17159060	True	18	optic_cup_early	0
18-17240808-17241082	True	18	unassigned	4
18-17250758-17251324	True	18	optic_cup_early	23
18-17258759-17258958	True	18	unassigned	25
18-17261240-17261758	True	18	unassigned	9
18-17297011-17297490	True	18	endo_pancreas	20
18-17329391-17330192	True	18	heart_myocardium	20
18-17362582-17363688	True	18	heart_myocardium	20
18-17377433-17377632	True	18	unassigned	17
18-17378351-17379602	True	18	hemangioblasts	8
18-17445917-17446737	True	18	hemangioblasts	8
18-17448741-17449353	True	18	unassigned	10
18-17453802-17454898	True	18	hemangioblasts	8
18-17455069-17455386	True	18	unassigned	8
18-17565957-17566654	True	18	hemangioblasts	8
18-17599226-17599578	True	18	tail_bud_late	1
18-17666631-17667361	True	18	tail_bud_late	1
18-17672401-17672944	True	18	optic_cup_early	0
18-17688954-17690346	True	18	fast_muscle	9
18-17702639-17703107	True	18	tail_bud_late	1
18-17707877-17708708	True	18	tail_bud_late	1
18-17742845-17743252	True	18	optic_cup_early	0
18-17752876-17753161	True	18	tail_bud_late	1
18-17830194-17832286	True	18	floor_plate	3
18-17858145-17859313	True	18	unassigned	3
18-17934863-17935655	True	18	floor_plate	3
18-17954503-17955598	True	18	unassigned	3
18-17958383-17959900	True	18	unassigned	3
18-18014336-18015150	True	18	tail_bud_late	1
18-18031821-18032729	True	18	optic_cup_early	0
18-18088862-18089447	True	18	hatching_gland	6
18-18102334-18103040	True	18	unassigned	10
18-18110590-18110935	True	18	unassigned	28
18-18117370-18117720	True	18	unassigned	14
18-18133926-18134125	True	18	unassigned	21
18-18144956-18145531	True	18	unassigned	13
18-18145565-18146332	True	18	unassigned	17
18-18147397-18147808	True	18	unassigned	2
18-18149236-18149569	True	18	unassigned	4
18-18152848-18153047	True	18	unassigned	21
18-18158034-18158770	True	18	unassigned	17
18-18160630-18160839	True	18	unassigned	26
18-18169974-18170823	True	18	tail_bud_late	1
18-18330579-18330898	True	18	unassigned	25
18-18337792-18338317	True	18	enteric_neurons	22
18-18346223-18346826	True	18	optic_cup_early	0
18-18348019-18348452	True	18	unassigned	4
18-18376407-18376633	True	18	unassigned	2
18-18377714-18378455	True	18	tail_bud_late	1
18-18475992-18476249	True	18	unassigned	2
18-18485965-18486702	True	18	optic_cup_early	0
18-18510135-18510595	True	18	unassigned	15
18-18546312-18547263	True	18	unassigned	22
18-18574761-18574991	True	18	optic_cup_early	0
18-18575217-18576201	True	18	optic_cup_early	0
18-18577096-18577573	True	18	tail_bud_late	1
18-18700515-18701126	True	18	unassigned	7
18-18706448-18706764	True	18	unassigned	2
18-18707108-18707454	True	18	unassigned	21
18-18775451-18775669	True	18	unassigned	14
18-18779870-18780352	True	18	unassigned	2
18-18811100-18811744	True	18	optic_cup_early	0
18-18833176-18833435	True	18	unassigned	16
18-18846667-18846896	True	18	tail_bud_late	1
18-18884376-18884849	True	18	optic_cup_early	0
18-18911664-18911985	True	18	unassigned	19
18-18931468-18932799	True	18	unassigned	20
18-18989410-18990395	True	18	hemangioblasts	8
18-19035531-19036601	True	18	optic_cup_early	0
18-19091038-19091567	True	18	optic_cup_early	23
18-19101231-19101890	True	18	lateral_plate	20
18-19107781-19108350	True	18	hatching_gland	6
18-19156830-19157595	True	18	unassigned	2
18-19228025-19228224	True	18	unassigned	21
18-19232963-19233343	True	18	unassigned	10
18-19241941-19242350	True	18	unassigned	4
18-19286714-19287172	True	18	unassigned	2
18-19311390-19311752	True	18	optic_cup_early	0
18-19314611-19315971	True	18	unassigned	15
18-19341802-19342257	True	18	tail_bud_late	1
18-19440263-19440758	True	18	unassigned	4
18-19511458-19513338	True	18	unassigned	3
18-19540014-19540912	True	18	lateral_plate	6
18-19566692-19567241	True	18	heart_myocardium	20
18-19577778-19578141	True	18	tail_bud_late	1
18-19603030-19603308	True	18	unassigned	5
18-19697177-19698984	True	18	floor_plate	3
18-19766263-19767428	True	18	PSM	3
18-19769767-19770330	True	18	NMPs	12
18-19787158-19788435	True	18	midbrain_hindbrain_boundary	3
18-19797753-19798078	True	18	optic_cup_early	0
18-19807776-19808031	True	18	tail_bud_late	1
18-19812824-19813041	True	18	unassigned	2
18-19859972-19860651	True	18	PSM	12
18-19867571-19868113	True	18	optic_cup_early	0
18-19873913-19875040	True	18	optic_cup_early	22
18-19889054-19890017	True	18	optic_cup_early	0
18-19892299-19892882	True	18	unassigned	13
18-19905290-19906057	True	18	tail_bud_late	1
18-19917419-19917902	True	18	unassigned	23
18-19925657-19926205	True	18	optic_cup_early	0
18-19932073-19932272	True	18	unassigned	30
18-20013805-20014793	True	18	unassigned	15
18-20063803-20064096	True	18	unassigned	10
18-20073919-20074364	True	18	tail_bud_late	1
18-20141338-20143418	True	18	floor_plate	3
18-20173461-20174190	True	18	diff_neurons	3
18-20219669-20221129	True	18	diff_neurons	3
18-20222867-20224156	True	18	floor_plate	3
18-20271466-20273738	True	18	floor_plate	3
18-20382322-20383905	True	18	muscle	9
18-20476645-20476946	True	18	optic_cup_early	0
18-20493272-20494515	True	18	muscle	9
18-20498091-20498412	True	18	neural	27
18-20530054-20530458	True	18	tail_bud_late	1
18-20652298-20652943	True	18	hemangioblasts	8
18-20676676-20677299	True	18	optic_cup_early	0
18-20683387-20683841	True	18	unassigned	12
18-20735195-20735488	True	18	unassigned	4
18-20797582-20798166	True	18	notochord	12
18-20829391-20829893	True	18	notochord	12
18-20857614-20858073	True	18	optic_cup_early	0
18-20862378-20862577	True	18	unassigned	21
18-20892354-20893021	True	18	unassigned	12
18-20904065-20904386	True	18	unassigned	2
18-20953987-20955217	True	18	floor_plate	3
18-21015278-21016270	True	18	PSM	12
18-21058074-21058443	True	18	optic_cup_early	0
18-21102210-21103397	True	18	optic_cup_early	0
18-21136223-21137536	True	18	tail_bud_late	1
18-21152908-21153716	True	18	hemangioblasts	8
18-21166721-21167013	True	18	optic_cup_early	0
18-21205324-21205523	True	18	unassigned	25
18-21241139-21241542	True	18	optic_cup_early	0
18-21246053-21246950	True	18	optic_cup_early	0
18-21328881-21329259	True	18	unassigned	5
18-21338831-21339030	True	18	unassigned	19
18-21393277-21393536	True	18	unassigned	28
18-21404438-21405100	True	18	NMPs	12
18-21416252-21416792	True	18	unassigned	2
18-21417347-21417625	True	18	unassigned	2
18-21434924-21435687	True	18	optic_cup_early	23
18-21440731-21441604	True	18	unassigned	27
18-21498506-21499132	True	18	unassigned	4
18-21501025-21501395	True	18	unassigned	13
18-21518564-21519172	True	18	tail_bud_late	1
18-21552021-21553260	True	18	unassigned	16
18-21561367-21561962	True	18	optic_cup_early	0
18-21569671-21570029	True	18	unassigned	17
18-21570269-21570845	True	18	unassigned	24
18-21612146-21613035	True	18	tail_bud_late	1
18-21756034-21756291	True	18	unassigned	27
18-21783606-21783876	True	18	unassigned	24
18-21784814-21785033	True	18	unassigned	23
18-21802056-21802578	True	18	enteric_neurons	23
18-21833799-21834636	True	18	optic_cup_early	0
18-21837046-21838558	True	18	tail_bud_late	1
18-21896910-21897680	True	18	optic_cup_early	0
18-22019844-22020049	True	18	unassigned	14
18-22029126-22029337	True	18	unassigned	4
18-22029545-22029879	True	18	unassigned	15
18-22132540-22132765	True	18	unassigned	25
18-22192236-22192965	True	18	optic_cup_early	0
18-22305357-22306351	True	18	unassigned	6
18-22307173-22307789	True	18	unassigned	28
18-22319964-22320231	True	18	unassigned	27
18-22328412-22329569	True	18	tail_bud_late	1
18-22427540-22428079	True	18	optic_cup_early	0
18-22454885-22455712	True	18	unassigned	16
18-22462334-22462734	True	18	tail_bud_late	11
18-22472504-22472911	True	18	tail_bud_late	1
18-22475983-22476577	True	18	unassigned	10
18-22616645-22616982	True	18	unassigned	12
18-22658891-22660374	True	18	diff_neurons	3
18-22687361-22687756	True	18	unassigned	5
18-22717788-22717987	True	18	unassigned	21
18-22763005-22763366	True	18	unassigned	5
18-22769584-22769819	True	18	unassigned	28
18-22771129-22771570	True	18	optic_cup_early	0
18-22818746-22818981	True	18	optic_cup_early	0
18-22957265-22957472	True	18	unassigned	21
18-22963482-22963897	True	18	unassigned	10
18-23021269-23021904	True	18	hatching_gland	6
18-23048830-23049676	True	18	unassigned	8
18-23111148-23112053	True	18	optic_cup_early	0
18-23113282-23114032	True	18	optic_cup_early	0
18-23119825-23120687	True	18	unassigned	16
18-23135336-23135927	True	18	optic_cup_early	0
18-23167371-23168491	True	18	tail_bud_late	1
18-23225457-23226149	True	18	tail_bud_late	1
18-23271064-23271580	True	18	hemangioblasts	8
18-23303258-23304445	True	18	unassigned	9
18-23312146-23312374	True	18	unassigned	2
18-23328207-23329160	True	18	muscle	9
18-23332152-23332533	True	18	unassigned	25
18-23338035-23338773	True	18	tail_bud_late	1
18-23343609-23344611	True	18	optic_cup_early	0
18-23365097-23365410	True	18	unassigned	10
18-23378146-23378446	True	18	unassigned	30
18-23379648-23380124	True	18	optic_cup_early	0
18-23380569-23381017	True	18	unassigned	4
18-23467689-23468393	True	18	hindbrain	15
18-23501288-23502692	True	18	hindbrain	3
18-23504810-23505565	True	18	hindbrain	3
18-23603534-23604783	True	18	hindbrain	3
18-23639419-23640283	True	18	optic_cup_early	23
18-23640488-23641182	True	18	optic_cup_early	15
18-23669380-23669973	True	18	optic_cup_early	0
18-23675729-23677755	True	18	hindbrain	3
18-23716515-23716714	True	18	unassigned	15
18-23747950-23749334	True	18	hindbrain	22
18-23755823-23756285	True	18	unassigned	3
18-23757874-23758875	True	18	midbrain_hindbrain_boundary	3
18-23760557-23761605	True	18	hindbrain	3
18-23802662-23803089	True	18	optic_cup_early	22
18-23806041-23808045	True	18	floor_plate	3
18-23821187-23824397	True	18	unassigned	3
18-23829234-23829879	True	18	unassigned	15
18-23927182-23928183	True	18	lateral_plate	20
18-23928888-23929620	True	18	endoderm	6
18-23952741-23953486	True	18	tail_bud_late	1
18-23968527-23968746	True	18	tail_bud_late	11
18-23984002-23985574	True	18	floor_plate	3
18-23989677-23990525	True	18	hindbrain	3
18-23992051-23993095	True	18	PSM	12
18-24014252-24015091	True	18	PSM	12
18-24035670-24038755	True	18	floor_plate	3
18-24057419-24058542	True	18	hindbrain	3
18-24105050-24106534	True	18	hindbrain	3
18-24112406-24113357	True	18	tail_bud_late	1
18-24127158-24127804	True	18	optic_cup_early	0
