loc	cluster
chr24:20443123-20443746	22
chr24:20449549-20450241	2
chr24:20504639-20505507	0
chr24:20579465-20579766	34
chr24:20580234-20580768	1
chr24:20586369-20586611	18
chr24:20649319-20649886	11
chr24:20679646-20680027	12
chr24:20680230-20680828	12
chr24:20691650-20692678	1
chr24:20703977-20705281	1
chr24:20722529-20722831	4
chr24:20723463-20723866	17
chr24:20784411-20785560	7
chr24:20810474-20811340	32
chr24:20852873-20853103	24
chr24:20890256-20891362	1
chr24:20931534-20932470	7
chr24:20984435-20985375	1
chr24:21038550-21038968	4
chr24:21041280-21041667	9
chr24:21059227-21059592	2
chr24:21081023-21081222	0
chr24:21099762-21100372	22
chr24:21111036-21111721	1
chr24:21118106-21118520	0
chr24:21124993-21125290	22
chr24:21126057-21126438	0
chr24:21126560-21126787	0
chr24:21149688-21150257	1
chr24:21152112-21152775	7
chr24:21229753-21229990	7
chr24:21245581-21247453	3
chr24:21302680-21304113	3
chr24:21306312-21307538	3
chr24:21312686-21315382	3
chr24:21368071-21368769	1
chr24:21423733-21424465	8
chr24:21429310-21430204	17
chr24:21453777-21453976	2
chr24:21474127-21474353	1
chr24:21484267-21485084	2
chr24:21634284-21635352	0
chr24:21763966-21764284	1
chr24:21778225-21779112	9
chr24:21780746-21781872	9
chr24:21795419-21796624	9
chr24:21799693-21800566	9
chr24:21805059-21805567	1
chr24:21876670-21877406	7
chr24:21917663-21918499	8
chr24:21930674-21931431	8
chr24:21942563-21942827	0
chr24:21981598-21982449	0
chr24:22012483-22012948	1
chr24:22030266-22030559	15
chr24:22061254-22061618	4
chr24:22115747-22115971	13
chr24:22123559-22124752	1
chr24:22132843-22133217	0
chr24:22156090-22156503	5
chr24:22167656-22167857	18
chr24:22173103-22173964	1
chr24:22176924-22177503	2
chr24:22188378-22188646	5
chr24:22205007-22205578	22
chr24:22214056-22214783	14
chr24:22222350-22222549	16
chr24:22226634-22226842	5
chr24:22234765-22235129	5
chr24:22239632-22240368	11
chr24:22253871-22254585	22
chr24:22261042-22261839	19
chr24:22269920-22270365	9
chr24:22291098-22291676	2
chr24:22346248-22346506	16
chr24:22351654-22351863	24
chr24:22364860-22365188	1
chr24:22378309-22378644	12
chr24:22391656-22392364	28
chr24:22393574-22393773	29
chr24:22462652-22463013	5
chr24:22483121-22483598	12
chr24:22484941-22485330	5
chr24:22491587-22491800	35
chr24:22525911-22526230	18
chr24:22529187-22529605	1
chr24:22530325-22530524	35
chr24:22573136-22573555	19
chr24:22580994-22581630	32
chr24:22581988-22582211	29
chr24:22606053-22606367	16
chr24:22660897-22661296	1
chr24:22677778-22678277	16
chr24:22678693-22678931	12
chr24:22682768-22683077	30
chr24:22703905-22704193	0
chr24:22738762-22739423	1
chr24:22823691-22824486	0
chr24:22868009-22868328	2
chr24:22874119-22874337	13
chr24:22887448-22887752	1
chr24:22902961-22903319	18
chr24:22914324-22915258	1
chr24:22922562-22922981	4
chr24:22969442-22969653	10
chr24:22972245-22972566	12
chr24:23010447-23010727	16
chr24:23014310-23014604	13
chr24:23093378-23094342	20
chr24:23106293-23106540	18
chr24:23123225-23123774	2
chr24:23126202-23127472	21
chr24:23139936-23140741	1
chr24:23141869-23142068	5
chr24:23156195-23157266	20
chr24:23174589-23174847	7
chr24:23176507-23176711	0
chr24:23301928-23302311	3
chr24:23307600-23309878	3
chr24:23353167-23354609	0
chr24:23355704-23356036	1
chr24:23406040-23406649	8
chr24:23417516-23418420	8
chr24:23486816-23487296	5
chr24:23552490-23552730	2
chr24:23599171-23599463	2
chr24:23660898-23661300	7
chr24:23704319-23704658	7
chr24:23809841-23810262	33
chr24:23817910-23819217	3
chr24:23854742-23855537	0
chr24:23875986-23877068	17
chr24:23882143-23882961	1
chr24:23897080-23898576	3
chr24:23901615-23902479	0
chr24:23918780-23919918	1
chr24:23956195-23956865	1
chr24:23983381-23983603	32
chr24:24050949-24051311	1
chr24:24131886-24132187	5
chr24:24133369-24134032	1
chr24:24142441-24143083	9
chr24:24221077-24222249	9
chr24:24223542-24224231	1
chr24:24235672-24236377	9
chr24:24239088-24239523	9
chr24:24256368-24257213	21
chr24:24299864-24300369	28
chr24:24328904-24329196	21
chr24:24349470-24349955	1
chr24:24413683-24414926	1
chr24:24451494-24452055	3
chr24:24452681-24453920	3
chr24:24468996-24469783	1
chr24:24489884-24490490	20
chr24:24555110-24556333	3
chr24:24561086-24561398	20
chr24:24574012-24574483	0
chr24:24583186-24584543	0
chr24:24591885-24592559	1
chr24:24614096-24614642	22
chr24:24619357-24619806	20
chr24:24629602-24630701	21
chr24:24649844-24651036	0
chr24:24655399-24655832	15
chr24:24667663-24668770	0
chr24:24682023-24682653	2
chr24:24775391-24776077	8
chr24:24780552-24780882	0
chr24:24814696-24815268	8
chr24:24834921-24835451	11
chr24:24859288-24859881	10
chr24:24862475-24863143	4
chr24:24873060-24873454	4
chr24:24904906-24905157	4
chr24:24906053-24906643	0
chr24:24911357-24912209	19
chr24:24913120-24913613	2
chr24:24935417-24936482	1
chr24:25087829-25088117	21
chr24:25094018-25094684	11
chr24:25098931-25100147	8
chr24:25106180-25106388	8
chr24:25118043-25118970	0
chr24:25128913-25129919	25
chr24:25152813-25153278	7
chr24:25225475-25226245	16
chr24:25231858-25232462	1
chr24:25253687-25253999	14
chr24:25262065-25262610	0
chr24:25294493-25295089	15
chr24:25324736-25325060	21
chr24:25341848-25342210	15
chr24:25357420-25358280	3
chr24:25370108-25370716	2
chr24:25374996-25375860	14
chr24:25391232-25391511	27
chr24:25391882-25392191	24
chr24:25408550-25408992	10
chr24:25432583-25433466	35
chr24:25495961-25496293	2
chr24:25529068-25529296	12
chr24:25554454-25555301	3
chr24:25557564-25558011	1
chr24:25559129-25560696	1
chr24:25574750-25575196	1
chr24:25577626-25578225	1
chr24:25600620-25601207	0
chr24:25633013-25633413	24
chr24:25656265-25656640	13
chr24:25696745-25697605	1
chr24:25698074-25698306	19
chr24:25704979-25705233	2
chr24:25729610-25729920	18
chr24:25751137-25751516	16
chr24:25822515-25823380	9
chr24:25829991-25830275	5
chr24:25831425-25831690	5
chr24:25852972-25853657	1
chr24:25858101-25858534	7
chr24:25862002-25862690	0
chr24:25884549-25884763	2
chr24:25931998-25932197	22
chr24:25934511-25934931	10
chr24:25978346-25978701	18
chr24:25988068-25988267	24
chr24:25995400-25996243	0
chr24:26038853-26039755	7
chr24:26066638-26067329	7
chr24:26127819-26128457	26
chr24:26128897-26129222	5
chr24:26136532-26136801	27
chr24:26146915-26147499	1
chr24:26169560-26169945	18
chr24:26202762-26203222	12
chr24:26232417-26232781	1
chr24:26244753-26245495	8
chr24:26283113-26283522	8
chr24:26338054-26338253	16
chr24:26364908-26365141	33
chr24:26378250-26378674	1
chr24:26522895-26523557	0
chr24:26577834-26578073	1
chr24:26698216-26698727	0
chr24:26699116-26700107	0
chr24:26733576-26734283	7
chr24:26765921-26766350	11
chr24:26792650-26793420	11
chr24:26827708-26828021	0
chr24:26852624-26852979	1
chr24:26971187-26971598	0
chr24:26972188-26972496	16
chr24:27008496-27009302	19
chr24:27018717-27019633	0
chr24:27030425-27030865	0
chr24:27037918-27038719	9
chr24:27065569-27066174	1
chr24:27100246-27101103	17
chr24:27135689-27136335	9
chr24:27164422-27165007	1
chr24:27171651-27171978	7
chr24:27190554-27191012	11
chr24:27204925-27205711	0
chr24:27206312-27206642	0
chr24:27206764-27207594	0
chr24:27246803-27247719	0
chr24:27303339-27304401	1
chr24:27304409-27304730	1
chr24:27350979-27351487	9
chr24:27356651-27357102	14
chr24:27392347-27393020	1
chr24:27406458-27407173	12
chr24:27407988-27408201	12
chr24:27443364-27444066	7
chr24:27448313-27448848	23
chr24:27467953-27468456	2
chr24:27509342-27509877	5
chr24:27518914-27519249	2
chr24:27540184-27540774	3
chr24:27543822-27544495	3
chr24:27551128-27552193	3
chr24:27610904-27611639	3
chr24:27616389-27616986	0
chr24:27633424-27635464	3
chr24:27680833-27682095	3
chr24:27700068-27701343	0
chr24:27707848-27708104	24
chr24:27709105-27709582	32
chr24:27719471-27719900	0
chr24:27728119-27729189	0
chr24:27733997-27734665	20
chr24:27754359-27755471	0
chr24:27757664-27757925	12
chr24:27795364-27795810	1
chr24:27828116-27828888	3
chr24:27849491-27850478	3
chr24:27883649-27884583	14
chr24:27888157-27888410	5
chr24:27924480-27924679	23
chr24:27941237-27941951	0
chr24:27946453-27946980	4
chr24:27958421-27958720	5
chr24:27961712-27961988	0
chr24:27978768-27979488	4
chr24:27979641-27980279	21
chr24:27983052-27983373	1
chr24:27989043-27989370	31
chr24:27990917-27991835	1
chr24:27996565-27996881	4
chr24:27999073-27999622	5
chr24:28002308-28002606	1
chr24:28031074-28031592	3
chr24:28033712-28034428	3
chr24:28040100-28041039	14
chr24:28044560-28044908	20
chr24:28057327-28057526	16
chr24:28106028-28106448	13
chr24:28106772-28107471	0
chr24:28131894-28132346	17
chr24:28135777-28136317	17
chr24:28145315-28146477	7
chr24:28196590-28197359	3
chr24:28201876-28203446	3
chr24:28279603-28280667	1
chr24:28281411-28282037	17
chr24:28291037-28291441	21
chr24:28297356-28298623	8
chr24:28315117-28315434	4
chr24:28318843-28319412	7
chr24:28342305-28343013	28
chr24:28344568-28345210	17
chr24:28353453-28354278	22
chr24:28450787-28451924	3
chr24:28538480-28539439	0
chr24:28581164-28581453	9
chr24:28590458-28590824	2
chr24:28616151-28616620	10
chr24:28633304-28634619	0
chr24:28645545-28645744	18
chr24:28671940-28672292	10
chr24:28686589-28687021	29
chr24:28719920-28720588	1
chr24:28753970-28754169	13
chr24:28754379-28754730	30
chr24:28796720-28798095	0
chr24:28806091-28806314	5
chr24:28841016-28841767	11
chr24:28895665-28896122	2
chr24:28930732-28931451	0
chr24:28939734-28940341	11
chr24:28953371-28953969	1
chr24:28961389-28961588	22
chr24:28966779-28967404	11
chr24:28974733-28975045	15
chr24:29006211-29006410	2
chr24:29006454-29006933	0
chr24:29040944-29041398	19
chr24:29044843-29045780	11
chr24:29046964-29047170	27
chr24:29067372-29068069	0
chr24:29072823-29073298	2
chr24:29105514-29106133	7
chr24:29106360-29106648	7
chr24:29135695-29136579	0
chr24:29161185-29161433	35
chr24:29172499-29172976	20
chr24:29179427-29180039	13
chr24:29186256-29186459	29
chr24:29191114-29191523	18
chr24:29195315-29195734	35
chr24:29223038-29223242	25
chr24:29228533-29229975	14
chr24:29249826-29250288	33
chr24:29269248-29269809	4
chr24:29280540-29280918	24
chr24:29385316-29386106	12
chr24:29408615-29408998	24
chr24:29460794-29461515	0
chr24:29478810-29480071	0
chr24:29485921-29486450	25
chr24:29513508-29514301	8
chr24:29571712-29572339	0
chr24:29583833-29584289	21
chr24:29612958-29613207	4
chr24:29631915-29632153	10
chr24:29703712-29704342	9
chr24:29710840-29711522	1
chr24:29712541-29713271	22
chr24:29719676-29719875	13
chr24:29721863-29722954	9
chr24:29732163-29732836	9
chr24:29735692-29736799	9
chr24:29773754-29774233	15
chr24:29787705-29787971	13
chr24:29788212-29788784	15
chr24:29795389-29795679	29
chr24:29830951-29831209	26
chr24:29844265-29844609	21
chr24:29870206-29870482	26
chr24:29876890-29877381	30
chr24:29881983-29882332	2
chr24:29892323-29892865	5
chr24:29903152-29903401	2
chr24:29905642-29906085	12
chr24:29912461-29912987	2
chr24:29936338-29937142	1
chr24:29937576-29938168	12
chr24:30005914-30006475	21
chr24:30029270-30029644	16
chr24:30047714-30047913	22
chr24:30070471-30070820	5
chr24:30096447-30097171	1
chr24:30100540-30100922	5
chr24:30107909-30108262	12
chr24:30130370-30131523	0
chr24:30153811-30154946	28
chr24:30157512-30157879	21
chr24:30172117-30172322	13
chr24:30173107-30173357	5
chr24:30191585-30191858	23
chr24:30195930-30197040	19
chr24:30245445-30245644	5
chr24:30254660-30254872	10
chr24:30263083-30263865	14
chr24:30267293-30267571	5
chr24:30295462-30296059	21
chr24:30309390-30310036	14
chr24:30311320-30311981	3
chr24:30414539-30415655	21
chr24:30454186-30454871	1
chr24:30455827-30456602	25
chr24:30466743-30467316	34
chr24:30499741-30500245	5
chr24:30527012-30527249	16
chr24:30538628-30539180	22
chr24:30556044-30556759	1
chr24:30575854-30576153	30
chr24:30589100-30589827	4
chr24:30604026-30604701	27
chr24:30612990-30613272	4
chr24:30613425-30613624	4
chr24:30674910-30675366	1
chr24:30686451-30687013	15
chr24:30692596-30692904	0
chr24:30701926-30703035	1
chr24:30766009-30766382	10
chr24:30792908-30793671	1
chr24:30822905-30824026	1
chr24:30877424-30877865	2
chr24:30969226-30971018	8
chr24:30998516-30999245	0
chr24:31116451-31117045	1
chr24:31132481-31132868	5
chr24:31159320-31160122	17
chr24:31174297-31174565	4
chr24:31210971-31212822	3
chr24:31225601-31226100	1
chr24:31255279-31255478	14
chr24:31320432-31320631	16
chr24:31322297-31323100	1
chr24:31351569-31352502	0
chr24:31379870-31380070	2
chr24:31392905-31393645	1
chr24:31429654-31431393	1
chr24:31460392-31461067	7
chr24:31487740-31488280	11
chr24:31490081-31491180	17
chr24:31511169-31511606	17
chr24:31526763-31527273	17
chr24:31549461-31549941	13
chr24:31564332-31564645	9
chr24:31657130-31657654	7
chr24:31683521-31683752	14
chr24:31721887-31722267	15
chr24:31731966-31732755	0
chr24:31745055-31745787	0
chr24:31755294-31755939	9
chr24:31795817-31796664	0
chr24:31799583-31800199	1
chr24:31811529-31812280	1
chr24:31842656-31843147	1
chr24:31860544-31860953	2
chr24:31879599-31879869	13
chr24:31916218-31916787	1
chr24:31944624-31945222	1
chr24:31987097-31987312	35
chr24:32070796-32071536	1
chr24:32092801-32093258	3
chr24:32109628-32110439	3
chr24:32130539-32130894	1
chr24:32178220-32178886	3
chr24:32226863-32227294	5
chr24:32260572-32260773	14
chr24:32269520-32269943	13
chr24:32272722-32273051	18
chr24:32345040-32345608	19
chr24:32348381-32349560	1
chr24:32350138-32350400	5
chr24:32353856-32354273	5
chr24:32356053-32356356	10
chr24:32378326-32379138	4
chr24:32401816-32402277	2
chr24:32418181-32418485	21
chr24:32418515-32418890	21
chr24:32442391-32442625	34
chr24:32454910-32455683	8
chr24:32536399-32536866	12
chr24:32617396-32617872	14
chr24:32642921-32643274	16
chr24:32653688-32653984	16
chr24:32681193-32681588	24
chr24:32706136-32706507	14
chr24:32735304-32735827	2
chr24:32767420-32767645	10
chr24:32800060-32800661	2
chr24:32818353-32818552	2
chr24:32832450-32832955	5
chr24:32839923-32840663	17
chr24:32847720-32848095	18
chr24:32861982-32862348	0
chr24:32867035-32867832	13
chr24:32896806-32897080	0
chr24:32899716-32900448	0
chr24:32940134-32941377	22
chr24:32941463-32941662	18
chr24:32944705-32945055	2
chr24:32949221-32949583	0
chr24:32949873-32950359	0
chr24:32959577-32960608	11
chr24:32968538-32969361	11
chr24:32976569-32977093	4
chr24:33052732-33052957	12
chr24:33059394-33059809	22
chr24:33061387-33061953	24
chr24:33087707-33088250	13
chr24:33094140-33094780	1
chr24:33098788-33099345	15
chr24:33102433-33103321	27
chr24:33119887-33120481	32
chr24:33126321-33126728	16
chr24:33147602-33147889	12
chr24:33156433-33157110	12
chr24:33191994-33192498	25
chr24:33197693-33198195	28
chr24:33201102-33202627	17
chr24:33202825-33203227	1
chr24:33268277-33268638	32
chr24:33283688-33284033	2
chr24:33312905-33313116	28
chr24:33315185-33315607	30
chr24:33321000-33321611	0
chr24:33355926-33356366	19
chr24:33449993-33450560	12
chr24:33469587-33469786	13
chr24:33510579-33511332	10
chr24:33516289-33517116	14
chr24:33548298-33548543	38
chr24:33578692-33579616	1
chr24:33584817-33585349	4
chr24:33586151-33586863	10
chr24:33613064-33614324	0
chr24:33614500-33614907	0
chr24:33632073-33632604	13
chr24:33728050-33728719	0
chr24:33746115-33747075	3
chr24:33747404-33747876	1
chr24:33785647-33786047	1
chr24:33803526-33804182	1
chr24:33821306-33821755	2
chr24:33837501-33837705	21
chr24:33848475-33848771	5
chr24:33907068-33907524	4
chr24:34015951-34016580	1
chr24:34056013-34056512	4
chr24:34112497-34113962	3
chr24:34145806-34147357	3
chr24:34154936-34155461	8
chr24:34211014-34211984	3
chr24:34216869-34217971	3
chr24:34233192-34233911	19
chr24:34248769-34249319	0
chr24:34277626-34278017	4
chr24:34349458-34349875	0
chr24:34350156-34350600	0
chr24:34361555-34361912	16
chr24:34381426-34381625	2
chr24:34392655-34393087	12
chr24:34403797-34404470	2
chr24:34415888-34416094	10
chr24:34425866-34426554	1
chr24:34440322-34440934	1
chr24:34463667-34464095	1
chr24:34470935-34471261	30
chr24:34512071-34512937	8
chr24:34524339-34524646	2
chr24:34532421-34532741	14
chr24:34537916-34538769	25
chr24:34560830-34561125	10
chr24:34571200-34571978	1
chr24:34606348-34607692	3
chr24:34660109-34660334	25
chr24:34742855-34743224	10
chr24:34747875-34748074	13
chr24:34792914-34793602	4
chr24:34817870-34818346	9
chr24:34819333-34820537	0
chr24:34846165-34846475	18
chr24:34872251-34872479	1
chr24:35013765-35013964	13
chr24:35032345-35032813	19
chr24:35036662-35037519	0
chr24:35055014-35055963	3
chr24:35059222-35060172	21
chr24:35076235-35077187	0
chr24:35091018-35092425	3
chr24:35135783-35136456	0
chr24:35171726-35171925	16
chr24:35187152-35187991	8
chr24:35196714-35197067	14
chr24:35200730-35200947	2
chr24:35201094-35201433	2
chr24:35216088-35217278	0
chr24:35242814-35243049	5
chr24:35268141-35268746	4
chr24:35285481-35285894	1
chr24:35319102-35319671	10
chr24:35366415-35366677	27
chr24:35428284-35428883	17
chr24:35443600-35443885	14
chr24:35456200-35456879	17
chr24:35491612-35492790	17
chr24:35495078-35495879	0
chr24:35585873-35586778	1
chr24:35608972-35609959	3
chr24:35729512-35730805	20
chr24:35817450-35817775	4
chr24:35859914-35860505	4
chr24:35896540-35897777	1
chr24:35929597-35930685	1
chr24:36053934-36054786	0
chr24:36155777-36156332	1
chr24:36176199-36176619	1
chr24:36178520-36179007	14
chr24:36180574-36180879	2
chr24:36207972-36208713	0
chr24:36288138-36288521	2
chr24:36288555-36288754	2
chr24:36351128-36351350	5
chr24:36412420-36412940	7
chr24:36414732-36415052	4
chr24:36437899-36438118	28
chr24:36497396-36497723	31
chr24:36506826-36507384	5
chr24:36520593-36521448	10
chr24:36550713-36551660	10
chr24:36579906-36580390	18
chr24:36580667-36581171	4
chr24:36633355-36634246	0
chr24:36650637-36651466	13
chr24:36713151-36713579	9
chr24:36759744-36760034	13
chr24:36770556-36771162	1
chr24:36817671-36818027	5
chr24:36828285-36829012	0
chr24:36845853-36846327	15
chr24:36871020-36871434	1
chr24:36880193-36881153	16
chr24:36897346-36898299	16
chr24:36905002-36906474	1
chr24:36906637-36907253	1
chr24:36958205-36959209	0
chr24:36963724-36963923	5
chr24:36996032-36996432	1
chr24:37061911-37062260	28
chr24:37090860-37091293	0
chr24:37133342-37133541	21
chr24:37166581-37166784	23
chr24:37180153-37180545	0
chr24:37203101-37203658	37
chr24:37213973-37214326	8
chr24:37242668-37242965	1
chr24:37243084-37243815	1
chr24:37247217-37247416	13
chr24:37429827-37430295	1
chr24:37467035-37467254	2
chr24:37493150-37493538	28
chr24:37499904-37500181	23
chr24:37542133-37542757	28
chr24:37557956-37558309	4
chr24:37558675-37559251	8
chr24:37582639-37583045	15
chr24:37592940-37593716	21
chr24:37602072-37602666	1
chr24:37634595-37635185	0
chr24:37660137-37660487	7
chr24:37665135-37666038	1
chr24:37741021-37741615	1
chr24:37748857-37749718	9
chr24:37758218-37758768	9
chr24:37788518-37789041	1
chr24:37790458-37790676	7
chr24:37850700-37851637	0
chr24:37862607-37862927	2
chr24:37877099-37878089	17
chr24:37880835-37881433	17
chr24:37942219-37942462	1
chr24:37948515-37949381	8
chr24:37963428-37964584	3
chr24:37966858-37967126	7
chr24:37967893-37968983	3
chr24:37972850-37973723	3
chr24:37990696-37991031	23
chr24:38026908-38027503	19
chr24:38044299-38045117	0
chr24:38153275-38153474	0
chr24:38177896-38178134	5
chr24:38263802-38265397	11
chr24:38311149-38311673	11
chr24:38311732-38312278	33
chr24:38331575-38331843	24
chr24:38332784-38333598	1
chr24:38360180-38360721	24
chr24:38372542-38372886	0
chr24:38376561-38376941	15
chr24:38393439-38393640	23
chr24:38396878-38397193	15
chr24:38418385-38418902	1
chr24:38467469-38468000	15
chr24:38513709-38514096	0
chr24:38515178-38515659	5
chr24:38518106-38518361	29
